id,left,top,right,bottom,row_index,col_index,id_2,geometry
693.0,250418.21380677065,316828.41320759384,250433.21380677065,316813.41320759384,32.0,11.0,1,"POLYGON ((250433.2138067707 316828.4132075938, 250433.2138067707 316813.4132075938, 250418.2138067707 316813.4132075938, 250418.2138067707 316828.4132075938, 250433.2138067707 316828.4132075938))"
694.0,250418.21380677065,316813.41320759384,250433.21380677065,316798.41320759384,33.0,11.0,1,"POLYGON ((250433.2138067707 316813.4132075938, 250433.2138067707 316798.4132075938, 250418.2138067707 316798.4132075938, 250418.2138067707 316813.4132075938, 250433.2138067707 316813.4132075938))"
699.0,250418.21380677065,316738.41320759384,250433.21380677065,316723.41320759384,38.0,11.0,1,"POLYGON ((250433.2138067707 316738.4132075938, 250433.2138067707 316723.4132075938, 250418.2138067707 316723.4132075938, 250418.2138067707 316738.4132075938, 250433.2138067707 316738.4132075938))"
697.0,250418.21380677065,316768.41320759384,250433.21380677065,316753.41320759384,36.0,11.0,1,"POLYGON ((250433.2138067707 316768.4132075938, 250433.2138067707 316753.4132075938, 250418.2138067707 316753.4132075938, 250418.2138067707 316768.4132075938, 250433.2138067707 316768.4132075938))"
698.0,250418.21380677065,316753.41320759384,250433.21380677065,316738.41320759384,37.0,11.0,1,"POLYGON ((250433.2138067707 316753.4132075938, 250433.2138067707 316738.4132075938, 250418.2138067707 316738.4132075938, 250418.2138067707 316753.4132075938, 250433.2138067707 316753.4132075938))"
687.0,250418.21380677065,316918.41320759384,250433.21380677065,316903.41320759384,26.0,11.0,1,"POLYGON ((250433.2138067707 316918.4132075938, 250433.2138067707 316903.4132075938, 250418.2138067707 316903.4132075938, 250418.2138067707 316918.4132075938, 250433.2138067707 316918.4132075938))"
688.0,250418.21380677065,316903.41320759384,250433.21380677065,316888.41320759384,27.0,11.0,1,"POLYGON ((250433.2138067707 316903.4132075938, 250433.2138067707 316888.4132075938, 250418.2138067707 316888.4132075938, 250418.2138067707 316903.4132075938, 250433.2138067707 316903.4132075938))"
685.0,250418.21380677065,316948.41320759384,250433.21380677065,316933.41320759384,24.0,11.0,1,"POLYGON ((250433.2138067707 316948.4132075938, 250433.2138067707 316933.4132075938, 250418.2138067707 316933.4132075938, 250418.2138067707 316948.4132075938, 250433.2138067707 316948.4132075938))"
686.0,250418.21380677065,316933.41320759384,250433.21380677065,316918.41320759384,25.0,11.0,1,"POLYGON ((250433.2138067707 316933.4132075938, 250433.2138067707 316918.4132075938, 250418.2138067707 316918.4132075938, 250418.2138067707 316933.4132075938, 250433.2138067707 316933.4132075938))"
691.0,250418.21380677065,316858.41320759384,250433.21380677065,316843.41320759384,30.0,11.0,1,"POLYGON ((250433.2138067707 316858.4132075938, 250433.2138067707 316843.4132075938, 250418.2138067707 316843.4132075938, 250418.2138067707 316858.4132075938, 250433.2138067707 316858.4132075938))"
692.0,250418.21380677065,316843.41320759384,250433.21380677065,316828.41320759384,31.0,11.0,1,"POLYGON ((250433.2138067707 316843.4132075938, 250433.2138067707 316828.4132075938, 250418.2138067707 316828.4132075938, 250418.2138067707 316843.4132075938, 250433.2138067707 316843.4132075938))"
689.0,250418.21380677065,316888.41320759384,250433.21380677065,316873.41320759384,28.0,11.0,1,"POLYGON ((250433.2138067707 316888.4132075938, 250433.2138067707 316873.4132075938, 250418.2138067707 316873.4132075938, 250418.2138067707 316888.4132075938, 250433.2138067707 316888.4132075938))"
690.0,250418.21380677065,316873.41320759384,250433.21380677065,316858.41320759384,29.0,11.0,1,"POLYGON ((250433.2138067707 316873.4132075938, 250433.2138067707 316858.4132075938, 250418.2138067707 316858.4132075938, 250418.2138067707 316873.4132075938, 250433.2138067707 316873.4132075938))"
760.0,250433.21380677065,316723.41320759384,250448.21380677065,316708.41320759384,39.0,12.0,1,"POLYGON ((250448.2138067707 316723.4132075938, 250448.2138067707 316708.4132075938, 250433.2138067707 316708.4132075938, 250433.2138067707 316723.4132075938, 250448.2138067707 316723.4132075938))"
761.0,250433.21380677065,316708.41320759384,250448.21380677065,316693.41320759384,40.0,12.0,1,"POLYGON ((250448.2138067707 316708.4132075938, 250448.2138067707 316693.4132075938, 250433.2138067707 316693.4132075938, 250433.2138067707 316708.4132075938, 250448.2138067707 316708.4132075938))"
758.0,250433.21380677065,316753.41320759384,250448.21380677065,316738.41320759384,37.0,12.0,1,"POLYGON ((250448.2138067707 316753.4132075938, 250448.2138067707 316738.4132075938, 250433.2138067707 316738.4132075938, 250433.2138067707 316753.4132075938, 250448.2138067707 316753.4132075938))"
759.0,250433.21380677065,316738.41320759384,250448.21380677065,316723.41320759384,38.0,12.0,1,"POLYGON ((250448.2138067707 316738.4132075938, 250448.2138067707 316723.4132075938, 250433.2138067707 316723.4132075938, 250433.2138067707 316738.4132075938, 250448.2138067707 316738.4132075938))"
752.0,250433.21380677065,316843.41320759384,250448.21380677065,316828.41320759384,31.0,12.0,1,"POLYGON ((250448.2138067707 316843.4132075938, 250448.2138067707 316828.4132075938, 250433.2138067707 316828.4132075938, 250433.2138067707 316843.4132075938, 250448.2138067707 316843.4132075938))"
753.0,250433.21380677065,316828.41320759384,250448.21380677065,316813.41320759384,32.0,12.0,1,"POLYGON ((250448.2138067707 316828.4132075938, 250448.2138067707 316813.4132075938, 250433.2138067707 316813.4132075938, 250433.2138067707 316828.4132075938, 250448.2138067707 316828.4132075938))"
750.0,250433.21380677065,316873.41320759384,250448.21380677065,316858.41320759384,29.0,12.0,1,"POLYGON ((250448.2138067707 316873.4132075938, 250448.2138067707 316858.4132075938, 250433.2138067707 316858.4132075938, 250433.2138067707 316873.4132075938, 250448.2138067707 316873.4132075938))"
751.0,250433.21380677065,316858.41320759384,250448.21380677065,316843.41320759384,30.0,12.0,1,"POLYGON ((250448.2138067707 316858.4132075938, 250448.2138067707 316843.4132075938, 250433.2138067707 316843.4132075938, 250433.2138067707 316858.4132075938, 250448.2138067707 316858.4132075938))"
756.0,250433.21380677065,316783.41320759384,250448.21380677065,316768.41320759384,35.0,12.0,1,"POLYGON ((250448.2138067707 316783.4132075938, 250448.2138067707 316768.4132075938, 250433.2138067707 316768.4132075938, 250433.2138067707 316783.4132075938, 250448.2138067707 316783.4132075938))"
757.0,250433.21380677065,316768.41320759384,250448.21380677065,316753.41320759384,36.0,12.0,1,"POLYGON ((250448.2138067707 316768.4132075938, 250448.2138067707 316753.4132075938, 250433.2138067707 316753.4132075938, 250433.2138067707 316768.4132075938, 250448.2138067707 316768.4132075938))"
754.0,250433.21380677065,316813.41320759384,250448.21380677065,316798.41320759384,33.0,12.0,1,"POLYGON ((250448.2138067707 316813.4132075938, 250448.2138067707 316798.4132075938, 250433.2138067707 316798.4132075938, 250433.2138067707 316813.4132075938, 250448.2138067707 316813.4132075938))"
755.0,250433.21380677065,316798.41320759384,250448.21380677065,316783.41320759384,34.0,12.0,1,"POLYGON ((250448.2138067707 316798.4132075938, 250448.2138067707 316783.4132075938, 250433.2138067707 316783.4132075938, 250433.2138067707 316798.4132075938, 250448.2138067707 316798.4132075938))"
744.0,250433.21380677065,316963.41320759384,250448.21380677065,316948.41320759384,23.0,12.0,1,"POLYGON ((250443.4166485209 316963.4132075938, 250445.5633019988 316948.4132075938, 250433.2138067707 316948.4132075938, 250433.2138067707 316963.4132075938, 250443.4166485209 316963.4132075938))"
745.0,250433.21380677065,316948.41320759384,250448.21380677065,316933.41320759384,24.0,12.0,1,"POLYGON ((250445.5633019988 316948.4132075938, 250447.4069749296 316935.5303206965, 250448.2138067707 316934.024152056, 250448.2138067707 316933.4132075938, 250433.2138067707 316933.4132075938, 250433.2138067707 316948.4132075938, 250445.5633019988 316948.4132075938))"
742.0,250433.21380677065,316993.41320759384,250448.21380677065,316978.41320759384,21.0,12.0,1,"POLYGON ((250448.2138067707 316993.4132075938, 250448.2138067707 316991.5520981807, 250445.4726617194 316978.4132075938, 250433.2138067707 316978.4132075938, 250433.2138067707 316993.4132075938, 250448.2138067707 316993.4132075938))"
743.0,250433.21380677065,316978.41320759384,250448.21380677065,316963.41320759384,22.0,12.0,1,"POLYGON ((250445.4726617194 316978.4132075938, 250442.9799143841 316966.4649400319, 250443.4166485209 316963.4132075938, 250433.2138067707 316963.4132075938, 250433.2138067707 316978.4132075938, 250445.4726617194 316978.4132075938))"
748.0,250433.21380677065,316903.41320759384,250448.21380677065,316888.41320759384,27.0,12.0,1,"POLYGON ((250448.2138067707 316903.4132075938, 250448.2138067707 316888.4132075938, 250433.2138067707 316888.4132075938, 250433.2138067707 316903.4132075938, 250448.2138067707 316903.4132075938))"
749.0,250433.21380677065,316888.41320759384,250448.21380677065,316873.41320759384,28.0,12.0,1,"POLYGON ((250448.2138067707 316888.4132075938, 250448.2138067707 316873.4132075938, 250433.2138067707 316873.4132075938, 250433.2138067707 316888.4132075938, 250448.2138067707 316888.4132075938))"
746.0,250433.21380677065,316933.41320759384,250448.21380677065,316918.41320759384,25.0,12.0,1,"POLYGON ((250448.2138067707 316933.4132075938, 250448.2138067707 316918.4132075938, 250433.2138067707 316918.4132075938, 250433.2138067707 316933.4132075938, 250448.2138067707 316933.4132075938))"
747.0,250433.21380677065,316918.41320759384,250448.21380677065,316903.41320759384,26.0,12.0,1,"POLYGON ((250448.2138067707 316918.4132075938, 250448.2138067707 316903.4132075938, 250433.2138067707 316903.4132075938, 250433.2138067707 316918.4132075938, 250448.2138067707 316918.4132075938))"
736.0,250433.21380677065,317083.41320759384,250448.21380677065,317068.41320759384,15.0,12.0,1,"POLYGON ((250448.2138067707 317083.4132075938, 250448.2138067707 317068.4132075938, 250433.2138067707 317068.4132075938, 250433.2138067707 317083.4132075938, 250448.2138067707 317083.4132075938))"
737.0,250433.21380677065,317068.41320759384,250448.21380677065,317053.41320759384,16.0,12.0,1,"POLYGON ((250448.2138067707 317068.4132075938, 250448.2138067707 317053.4132075938, 250433.2138067707 317053.4132075938, 250433.2138067707 317068.4132075938, 250448.2138067707 317068.4132075938))"
734.0,250433.21380677065,317113.41320759384,250448.21380677065,317098.41320759384,13.0,12.0,1,"POLYGON ((250448.2138067707 317113.4132075938, 250448.2138067707 317098.4132075938, 250433.2138067707 317098.4132075938, 250433.2138067707 317113.4132075938, 250448.2138067707 317113.4132075938))"
735.0,250433.21380677065,317098.41320759384,250448.21380677065,317083.41320759384,14.0,12.0,1,"POLYGON ((250448.2138067707 317098.4132075938, 250448.2138067707 317083.4132075938, 250433.2138067707 317083.4132075938, 250433.2138067707 317098.4132075938, 250448.2138067707 317098.4132075938))"
740.0,250433.21380677065,317023.41320759384,250448.21380677065,317008.41320759384,19.0,12.0,1,"POLYGON ((250448.2138067707 317023.4132075938, 250448.2138067707 317021.9316025549, 250445.4699363624 317020.8485573609, 250448.2138067707 317015.2653263235, 250448.2138067707 317008.4132075938, 250433.2138067707 317008.4132075938, 250433.2138067707 317023.4132075938, 250448.2138067707 317023.4132075938))"
741.0,250433.21380677065,317008.41320759384,250448.21380677065,316993.41320759384,20.0,12.0,1,"POLYGON ((250448.2138067707 317008.4132075938, 250448.2138067707 316993.4132075938, 250433.2138067707 316993.4132075938, 250433.2138067707 317008.4132075938, 250448.2138067707 317008.4132075938))"
738.0,250433.21380677065,317053.41320759384,250448.21380677065,317038.41320759384,17.0,12.0,1,"POLYGON ((250448.2138067707 317053.4132075938, 250448.2138067707 317038.4132075938, 250433.2138067707 317038.4132075938, 250433.2138067707 317053.4132075938, 250448.2138067707 317053.4132075938))"
739.0,250433.21380677065,317038.41320759384,250448.21380677065,317023.41320759384,18.0,12.0,1,"POLYGON ((250448.2138067707 317038.4132075938, 250448.2138067707 317023.4132075938, 250433.2138067707 317023.4132075938, 250433.2138067707 317038.4132075938, 250448.2138067707 317038.4132075938))"
809.0,250448.21380677065,316888.41320759384,250463.21380677065,316873.41320759384,28.0,13.0,1,"POLYGON ((250463.2138067707 316888.4132075938, 250463.2138067707 316873.4132075938, 250448.2138067707 316873.4132075938, 250448.2138067707 316888.4132075938, 250463.2138067707 316888.4132075938))"
810.0,250448.21380677065,316873.41320759384,250463.21380677065,316858.41320759384,29.0,13.0,1,"POLYGON ((250463.2138067707 316873.4132075938, 250463.2138067707 316858.4132075938, 250448.2138067707 316858.4132075938, 250448.2138067707 316873.4132075938, 250463.2138067707 316873.4132075938))"
807.0,250448.21380677065,316918.41320759384,250463.21380677065,316903.41320759384,26.0,13.0,1,"POLYGON ((250456.5763544436 316918.4132075938, 250458.2949212848 316915.2050403509, 250462.0062811021 316903.4132075938, 250448.2138067707 316903.4132075938, 250448.2138067707 316918.4132075938, 250456.5763544436 316918.4132075938))"
808.0,250448.21380677065,316903.41320759384,250463.21380677065,316888.41320759384,27.0,13.0,1,"POLYGON ((250462.0062811021 316903.4132075938, 250463.2138067707 316899.5766243913, 250463.2138067707 316888.4132075938, 250448.2138067707 316888.4132075938, 250448.2138067707 316903.4132075938, 250462.0062811021 316903.4132075938))"
813.0,250448.21380677065,316828.41320759384,250463.21380677065,316813.41320759384,32.0,13.0,1,"POLYGON ((250463.2138067707 316828.4132075938, 250463.2138067707 316813.4132075938, 250448.2138067707 316813.4132075938, 250448.2138067707 316828.4132075938, 250463.2138067707 316828.4132075938))"
814.0,250448.21380677065,316813.41320759384,250463.21380677065,316798.41320759384,33.0,13.0,1,"POLYGON ((250463.2138067707 316813.4132075938, 250463.2138067707 316798.4132075938, 250448.2138067707 316798.4132075938, 250448.2138067707 316813.4132075938, 250463.2138067707 316813.4132075938))"
811.0,250448.21380677065,316858.41320759384,250463.21380677065,316843.41320759384,30.0,13.0,1,"POLYGON ((250463.2138067707 316858.4132075938, 250463.2138067707 316843.4132075938, 250448.2138067707 316843.4132075938, 250448.2138067707 316858.4132075938, 250463.2138067707 316858.4132075938))"
812.0,250448.21380677065,316843.41320759384,250463.21380677065,316828.41320759384,31.0,13.0,1,"POLYGON ((250463.2138067707 316843.4132075938, 250463.2138067707 316828.4132075938, 250448.2138067707 316828.4132075938, 250448.2138067707 316843.4132075938, 250463.2138067707 316843.4132075938))"
789.0,250448.21380677065,317188.41320759384,250463.21380677065,317173.41320759384,8.0,13.0,1,"POLYGON ((250463.2138067707 317188.4132075938, 250463.2138067707 317173.4132075938, 250448.2138067707 317173.4132075938, 250448.2138067707 317188.4132075938, 250463.2138067707 317188.4132075938))"
790.0,250448.21380677065,317173.41320759384,250463.21380677065,317158.41320759384,9.0,13.0,1,"POLYGON ((250463.2138067707 317173.4132075938, 250463.2138067707 317158.4132075938, 250448.2138067707 317158.4132075938, 250448.2138067707 317173.4132075938, 250463.2138067707 317173.4132075938))"
783.0,250448.21380677065,317278.41320759384,250463.21380677065,317263.41320759384,2.0,13.0,1,"POLYGON ((250463.2138067707 317278.4132075938, 250463.2138067707 317263.4132075938, 250448.2138067707 317263.4132075938, 250448.2138067707 317278.4132075938, 250463.2138067707 317278.4132075938))"
784.0,250448.21380677065,317263.41320759384,250463.21380677065,317248.41320759384,3.0,13.0,1,"POLYGON ((250463.2138067707 317263.4132075938, 250463.2138067707 317248.4132075938, 250448.2138067707 317248.4132075938, 250448.2138067707 317263.4132075938, 250463.2138067707 317263.4132075938))"
787.0,250448.21380677065,317218.41320759384,250463.21380677065,317203.41320759384,6.0,13.0,1,"POLYGON ((250463.2138067707 317218.4132075938, 250463.2138067707 317203.4132075938, 250448.2138067707 317203.4132075938, 250448.2138067707 317218.4132075938, 250463.2138067707 317218.4132075938))"
788.0,250448.21380677065,317203.41320759384,250463.21380677065,317188.41320759384,7.0,13.0,1,"POLYGON ((250463.2138067707 317203.4132075938, 250463.2138067707 317188.4132075938, 250448.2138067707 317188.4132075938, 250448.2138067707 317203.4132075938, 250463.2138067707 317203.4132075938))"
785.0,250448.21380677065,317248.41320759384,250463.21380677065,317233.41320759384,4.0,13.0,1,"POLYGON ((250463.2138067707 317248.4132075938, 250463.2138067707 317233.4132075938, 250448.2138067707 317233.4132075938, 250448.2138067707 317248.4132075938, 250463.2138067707 317248.4132075938))"
786.0,250448.21380677065,317233.41320759384,250463.21380677065,317218.41320759384,5.0,13.0,1,"POLYGON ((250463.2138067707 317233.4132075938, 250463.2138067707 317218.4132075938, 250448.2138067707 317218.4132075938, 250448.2138067707 317233.4132075938, 250463.2138067707 317233.4132075938))"
846.0,250463.21380677065,317233.41320759384,250478.21380677065,317218.41320759384,5.0,14.0,1,"POLYGON ((250478.2138067707 317233.4132075938, 250478.2138067707 317218.4132075938, 250463.2138067707 317218.4132075938, 250463.2138067707 317233.4132075938, 250478.2138067707 317233.4132075938))"
847.0,250463.21380677065,317218.41320759384,250478.21380677065,317203.41320759384,6.0,14.0,1,"POLYGON ((250478.2138067707 317218.4132075938, 250478.2138067707 317203.4132075938, 250463.2138067707 317203.4132075938, 250463.2138067707 317218.4132075938, 250478.2138067707 317218.4132075938))"
844.0,250463.21380677065,317263.41320759384,250478.21380677065,317248.41320759384,3.0,14.0,1,"POLYGON ((250478.2138067707 317263.4132075938, 250478.2138067707 317248.4132075938, 250463.2138067707 317248.4132075938, 250463.2138067707 317263.4132075938, 250478.2138067707 317263.4132075938))"
845.0,250463.21380677065,317248.41320759384,250478.21380677065,317233.41320759384,4.0,14.0,1,"POLYGON ((250478.2138067707 317248.4132075938, 250478.2138067707 317233.4132075938, 250463.2138067707 317233.4132075938, 250463.2138067707 317248.4132075938, 250478.2138067707 317248.4132075938))"
848.0,250463.21380677065,317203.41320759384,250478.21380677065,317188.41320759384,7.0,14.0,1,"POLYGON ((250478.2138067707 317203.4132075938, 250478.2138067707 317188.4132075938, 250463.2138067707 317188.4132075938, 250463.2138067707 317203.4132075938, 250478.2138067707 317203.4132075938))"
823.0,250448.21380677065,316678.41320759384,250463.21380677065,316663.41320759384,42.0,13.0,1,"POLYGON ((250463.2138067707 316678.4132075938, 250463.2138067707 316663.4132075938, 250448.2138067707 316663.4132075938, 250448.2138067707 316678.4132075938, 250463.2138067707 316678.4132075938))"
824.0,250448.21380677065,316663.41320759384,250463.21380677065,316648.41320759384,43.0,13.0,1,"POLYGON ((250463.2138067707 316663.4132075938, 250463.2138067707 316648.4132075938, 250448.2138067707 316648.4132075938, 250448.2138067707 316663.4132075938, 250463.2138067707 316663.4132075938))"
843.0,250463.21380677065,317278.41320759384,250478.21380677065,317263.41320759384,2.0,14.0,1,"POLYGON ((250478.2138067707 317278.4132075938, 250478.2138067707 317263.4132075938, 250463.2138067707 317263.4132075938, 250463.2138067707 317278.4132075938, 250478.2138067707 317278.4132075938))"
817.0,250448.21380677065,316768.41320759384,250463.21380677065,316753.41320759384,36.0,13.0,1,"POLYGON ((250463.2138067707 316768.4132075938, 250463.2138067707 316753.4132075938, 250448.2138067707 316753.4132075938, 250448.2138067707 316768.4132075938, 250463.2138067707 316768.4132075938))"
818.0,250448.21380677065,316753.41320759384,250463.21380677065,316738.41320759384,37.0,13.0,1,"POLYGON ((250463.2138067707 316753.4132075938, 250463.2138067707 316738.4132075938, 250448.2138067707 316738.4132075938, 250448.2138067707 316753.4132075938, 250463.2138067707 316753.4132075938))"
815.0,250448.21380677065,316798.41320759384,250463.21380677065,316783.41320759384,34.0,13.0,1,"POLYGON ((250463.2138067707 316798.4132075938, 250463.2138067707 316783.4132075938, 250448.2138067707 316783.4132075938, 250448.2138067707 316798.4132075938, 250463.2138067707 316798.4132075938))"
816.0,250448.21380677065,316783.41320759384,250463.21380677065,316768.41320759384,35.0,13.0,1,"POLYGON ((250463.2138067707 316783.4132075938, 250463.2138067707 316768.4132075938, 250448.2138067707 316768.4132075938, 250448.2138067707 316783.4132075938, 250463.2138067707 316783.4132075938))"
821.0,250448.21380677065,316708.41320759384,250463.21380677065,316693.41320759384,40.0,13.0,1,"POLYGON ((250463.2138067707 316708.4132075938, 250463.2138067707 316693.4132075938, 250448.2138067707 316693.4132075938, 250448.2138067707 316708.4132075938, 250463.2138067707 316708.4132075938))"
822.0,250448.21380677065,316693.41320759384,250463.21380677065,316678.41320759384,41.0,13.0,1,"POLYGON ((250463.2138067707 316693.4132075938, 250463.2138067707 316678.4132075938, 250448.2138067707 316678.4132075938, 250448.2138067707 316693.4132075938, 250463.2138067707 316693.4132075938))"
819.0,250448.21380677065,316738.41320759384,250463.21380677065,316723.41320759384,38.0,13.0,1,"POLYGON ((250463.2138067707 316738.4132075938, 250463.2138067707 316723.4132075938, 250448.2138067707 316723.4132075938, 250448.2138067707 316738.4132075938, 250463.2138067707 316738.4132075938))"
820.0,250448.21380677065,316723.41320759384,250463.21380677065,316708.41320759384,39.0,13.0,1,"POLYGON ((250463.2138067707 316723.4132075938, 250463.2138067707 316708.4132075938, 250448.2138067707 316708.4132075938, 250448.2138067707 316723.4132075938, 250463.2138067707 316723.4132075938))"
908.0,250478.21380677065,317203.41320759384,250493.21380677065,317188.41320759384,7.0,15.0,1,"POLYGON ((250493.2138067707 317203.4132075938, 250493.2138067707 317188.4132075938, 250478.2138067707 317188.4132075938, 250478.2138067707 317203.4132075938, 250493.2138067707 317203.4132075938))"
906.0,250478.21380677065,317233.41320759384,250493.21380677065,317218.41320759384,5.0,15.0,1,"POLYGON ((250493.2138067707 317233.4132075938, 250493.2138067707 317218.4132075938, 250478.2138067707 317218.4132075938, 250478.2138067707 317233.4132075938, 250493.2138067707 317233.4132075938))"
907.0,250478.21380677065,317218.41320759384,250493.21380677065,317203.41320759384,6.0,15.0,1,"POLYGON ((250493.2138067707 317218.4132075938, 250493.2138067707 317203.4132075938, 250478.2138067707 317203.4132075938, 250478.2138067707 317218.4132075938, 250493.2138067707 317218.4132075938))"
904.0,250478.21380677065,317263.41320759384,250493.21380677065,317248.41320759384,3.0,15.0,1,"POLYGON ((250493.2138067707 317263.4132075938, 250493.2138067707 317248.4132075938, 250478.2138067707 317248.4132075938, 250478.2138067707 317263.4132075938, 250493.2138067707 317263.4132075938))"
905.0,250478.21380677065,317248.41320759384,250493.21380677065,317233.41320759384,4.0,15.0,1,"POLYGON ((250493.2138067707 317248.4132075938, 250493.2138067707 317233.4132075938, 250478.2138067707 317233.4132075938, 250478.2138067707 317248.4132075938, 250493.2138067707 317248.4132075938))"
903.0,250478.21380677065,317278.41320759384,250493.21380677065,317263.41320759384,2.0,15.0,1,"POLYGON ((250493.2138067707 317278.4132075938, 250493.2138067707 317263.4132075938, 250478.2138067707 317263.4132075938, 250478.2138067707 317278.4132075938, 250493.2138067707 317278.4132075938))"
881.0,250463.21380677065,316708.41320759384,250478.21380677065,316693.41320759384,40.0,14.0,1,"POLYGON ((250478.2138067707 316708.4132075938, 250478.2138067707 316693.4132075938, 250463.2138067707 316693.4132075938, 250463.2138067707 316708.4132075938, 250478.2138067707 316708.4132075938))"
882.0,250463.21380677065,316693.41320759384,250478.21380677065,316678.41320759384,41.0,14.0,1,"POLYGON ((250478.2138067707 316693.4132075938, 250478.2138067707 316678.4132075938, 250463.2138067707 316678.4132075938, 250463.2138067707 316693.4132075938, 250478.2138067707 316693.4132075938))"
879.0,250463.21380677065,316738.41320759384,250478.21380677065,316723.41320759384,38.0,14.0,1,"POLYGON ((250478.2138067707 316738.4132075938, 250478.2138067707 316723.4132075938, 250463.2138067707 316723.4132075938, 250463.2138067707 316738.4132075938, 250478.2138067707 316738.4132075938))"
880.0,250463.21380677065,316723.41320759384,250478.21380677065,316708.41320759384,39.0,14.0,1,"POLYGON ((250478.2138067707 316723.4132075938, 250478.2138067707 316708.4132075938, 250463.2138067707 316708.4132075938, 250463.2138067707 316723.4132075938, 250478.2138067707 316723.4132075938))"
885.0,250463.21380677065,316648.41320759384,250478.21380677065,316633.41320759384,44.0,14.0,1,"POLYGON ((250478.2138067707 316648.4132075938, 250478.2138067707 316633.4132075938, 250463.2138067707 316633.4132075938, 250463.2138067707 316648.4132075938, 250478.2138067707 316648.4132075938))"
883.0,250463.21380677065,316678.41320759384,250478.21380677065,316663.41320759384,42.0,14.0,1,"POLYGON ((250478.2138067707 316678.4132075938, 250478.2138067707 316663.4132075938, 250463.2138067707 316663.4132075938, 250463.2138067707 316678.4132075938, 250478.2138067707 316678.4132075938))"
884.0,250463.21380677065,316663.41320759384,250478.21380677065,316648.41320759384,43.0,14.0,1,"POLYGON ((250478.2138067707 316663.4132075938, 250478.2138067707 316648.4132075938, 250463.2138067707 316648.4132075938, 250463.2138067707 316663.4132075938, 250478.2138067707 316663.4132075938))"
873.0,250463.21380677065,316828.41320759384,250478.21380677065,316813.41320759384,32.0,14.0,1,"POLYGON ((250478.2138067707 316828.4132075938, 250478.2138067707 316813.4132075938, 250463.2138067707 316813.4132075938, 250463.2138067707 316828.4132075938, 250478.2138067707 316828.4132075938))"
874.0,250463.21380677065,316813.41320759384,250478.21380677065,316798.41320759384,33.0,14.0,1,"POLYGON ((250478.2138067707 316813.4132075938, 250478.2138067707 316798.4132075938, 250463.2138067707 316798.4132075938, 250463.2138067707 316813.4132075938, 250478.2138067707 316813.4132075938))"
871.0,250463.21380677065,316858.41320759384,250478.21380677065,316843.41320759384,30.0,14.0,1,"POLYGON ((250478.2138067707 316858.4132075938, 250478.2138067707 316843.4132075938, 250463.2138067707 316843.4132075938, 250463.2138067707 316858.4132075938, 250478.2138067707 316858.4132075938))"
872.0,250463.21380677065,316843.41320759384,250478.21380677065,316828.41320759384,31.0,14.0,1,"POLYGON ((250478.2138067707 316843.4132075938, 250478.2138067707 316828.4132075938, 250463.2138067707 316828.4132075938, 250463.2138067707 316843.4132075938, 250478.2138067707 316843.4132075938))"
877.0,250463.21380677065,316768.41320759384,250478.21380677065,316753.41320759384,36.0,14.0,1,"POLYGON ((250478.2138067707 316768.4132075938, 250478.2138067707 316753.4132075938, 250463.2138067707 316753.4132075938, 250463.2138067707 316768.4132075938, 250478.2138067707 316768.4132075938))"
878.0,250463.21380677065,316753.41320759384,250478.21380677065,316738.41320759384,37.0,14.0,1,"POLYGON ((250478.2138067707 316753.4132075938, 250478.2138067707 316738.4132075938, 250463.2138067707 316738.4132075938, 250463.2138067707 316753.4132075938, 250478.2138067707 316753.4132075938))"
875.0,250463.21380677065,316798.41320759384,250478.21380677065,316783.41320759384,34.0,14.0,1,"POLYGON ((250478.2138067707 316798.4132075938, 250478.2138067707 316783.4132075938, 250463.2138067707 316783.4132075938, 250463.2138067707 316798.4132075938, 250478.2138067707 316798.4132075938))"
876.0,250463.21380677065,316783.41320759384,250478.21380677065,316768.41320759384,35.0,14.0,1,"POLYGON ((250478.2138067707 316783.4132075938, 250478.2138067707 316768.4132075938, 250463.2138067707 316768.4132075938, 250463.2138067707 316783.4132075938, 250478.2138067707 316783.4132075938))"
966.0,250493.21380677065,317233.41320759384,250508.21380677065,317218.41320759384,5.0,16.0,1,"POLYGON ((250508.2138067707 317233.4132075938, 250508.2138067707 317218.4132075938, 250493.2138067707 317218.4132075938, 250493.2138067707 317233.4132075938, 250508.2138067707 317233.4132075938))"
967.0,250493.21380677065,317218.41320759384,250508.21380677065,317203.41320759384,6.0,16.0,1,"POLYGON ((250508.2138067707 317218.4132075938, 250508.2138067707 317203.4132075938, 250493.2138067707 317203.4132075938, 250493.2138067707 317218.4132075938, 250508.2138067707 317218.4132075938))"
964.0,250493.21380677065,317263.41320759384,250508.21380677065,317248.41320759384,3.0,16.0,1,"POLYGON ((250508.2138067707 317263.4132075938, 250508.2138067707 317248.4132075938, 250493.2138067707 317248.4132075938, 250493.2138067707 317263.4132075938, 250508.2138067707 317263.4132075938))"
965.0,250493.21380677065,317248.41320759384,250508.21380677065,317233.41320759384,4.0,16.0,1,"POLYGON ((250508.2138067707 317248.4132075938, 250508.2138067707 317233.4132075938, 250493.2138067707 317233.4132075938, 250493.2138067707 317248.4132075938, 250508.2138067707 317248.4132075938))"
